'Date, 'Time, 'Latitude, 'Longitude, 'SOG, 'COG, 'TWS, 'TWA, 'TWD, 'Comment, 
18/08/2026, 07:35:57 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 353° M, 03.6, 032° Stbd, 079° M, , 
18/08/2026, 07:36:29 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 351° M, 04.0, 025° Port, 072° M, , 
18/08/2026, 07:36:57 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 356° M, 05.5, 033° Stbd, 061° M, , 
18/08/2026, 07:37:28 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 354° M, 03.7, 081° Port, 069° M, , 
18/08/2026, 07:37:56 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 359° M, 04.8, 072° Port, 067° M, , 
18/08/2026, 07:38:13 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 352° M, 04.3, 042° Port, 069° M, , 
18/08/2026, 07:38:41 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 359° M, 03.8, 027° Stbd, 066° M, , 
18/08/2026, 07:39:09 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 354° M, 03.0, 035° Stbd, 072° M, , 
18/08/2026, 07:39:39 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 358° M, 03.1, 026° Stbd, 076° M, , 
18/08/2026, 07:40:08 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 359° M, 04.6, 065° Port, 084° M, , 
18/08/2026, 07:40:33 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 355° M, 02.2, 006° Stbd, 068° M, , 
18/08/2026, 07:41:03 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 352° M, 04.0, 019° Port, 069° M, , 
18/08/2026, 07:41:33 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 359° M, 04.3, 045° Port, 086° M, , 
18/08/2026, 07:42:06 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 357° M, 03.5, 021° Stbd, 071° M, , 
18/08/2026, 07:42:23 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 350° M, 04.4, 032° Port, 073° M, , 
18/08/2026, 07:42:56 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 354° M, 06.4, 046° Stbd, 085° M, , 
18/08/2026, 07:43:21 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 353° M, 04.8, 045° Port, 065° M, , 
18/08/2026, 07:43:50 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 357° M, 06.4, 025° Port, 075° M, , 
18/08/2026, 07:44:20 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 357° M, 06.4, 054° Port, 080° M, , 
18/08/2026, 07:44:53 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 353° M, 06.3, 034° Port, 075° M, , 
18/08/2026, 07:45:18 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 355° M, 03.4, 045° Port, 074° M, , 
18/08/2026, 07:45:48 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 351° M, 04.2, 052° Port, 080° M, , 
18/08/2026, 07:46:13 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 359° M, 06.7, 020° Stbd, 083° M, , 
18/08/2026, 07:46:41 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 353° M, 05.1, 012° Port, 084° M, , 
18/08/2026, 07:47:13 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 04.9, 044° Port, 072° M, , 
18/08/2026, 07:47:30 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 357° M, 05.1, 040° Stbd, 071° M, , 
18/08/2026, 07:48:02 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 350° M, 05.5, 032° Stbd, 079° M, , 
18/08/2026, 07:48:32 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 351° M, 04.3, 039° Port, 077° M, , 
18/08/2026, 07:48:57 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 352° M, 05.8, 023° Stbd, 076° M, , 
18/08/2026, 07:49:30 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 353° M, 08.1, 029° Port, 081° M, , 
18/08/2026, 07:50:03 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 351° M, 04.9, 009° Stbd, 084° M, , 
18/08/2026, 07:50:36 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 357° M, 04.3, 023° Port, 080° M, , 
18/08/2026, 07:51:06 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 358° M, 07.3, 018° Stbd, 086° M, , 
18/08/2026, 07:51:34 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 355° M, 05.3, 014° Stbd, 081° M, , 
18/08/2026, 07:52:02 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 354° M, 06.1, 016° Port, 082° M, , 
18/08/2026, 07:52:32 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 353° M, 06.0, 015° Stbd, 082° M, , 
18/08/2026, 07:52:49 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 06.5, 033° Stbd, 065° M, , 
18/08/2026, 07:53:19 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 354° M, 05.7, 072° Port, 079° M, , 
18/08/2026, 07:53:49 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 352° M, 04.8, 032° Stbd, 084° M, , 
18/08/2026, 07:54:06 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 356° M, 06.3, 037° Port, 080° M, , 
18/08/2026, 07:54:31 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 05.6, 051° Port, 072° M, , 
18/08/2026, 07:55:00 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 354° M, 06.7, 027° Stbd, 094° M, , 
18/08/2026, 07:55:25 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 355° M, 06.4, 016° Port, 095° M, , 
18/08/2026, 07:55:42 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 355° M, 03.6, 005° Stbd, 069° M, , 
18/08/2026, 07:56:07 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 05.4, 043° Stbd, 075° M, , 
18/08/2026, 07:56:36 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 350° M, 03.8, 006° Port, 089° M, , 
18/08/2026, 07:56:53 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 358° M, 04.5, 004° Port, 091° M, , 
18/08/2026, 07:57:23 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 352° M, 05.7, 038° Port, 091° M, , 
18/08/2026, 07:57:53 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 350° M, 04.8, 043° Port, 070° M, , 
18/08/2026, 07:58:23 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 05.0, 068° Stbd, 078° M, , 
18/08/2026, 07:58:53 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 358° M, 04.7, 020° Port, 071° M, , 
18/08/2026, 07:59:22 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 352° M, 05.2, 050° Stbd, 081° M, , 
18/08/2026, 07:59:47 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 357° M, 03.9, 042° Stbd, 079° M, , 
18/08/2026, 08:00:16 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 358° M, 04.8, 034° Port, 088° M, , 
18/08/2026, 08:00:45 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 355° M, 03.6, 027° Stbd, 085° M, , 
18/08/2026, 08:01:18 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 357° M, 04.8, 047° Stbd, 071° M, , 
18/08/2026, 08:01:48 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 353° M, 04.4, 082° Port, 073° M, , 
18/08/2026, 08:02:20 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 353° M, 04.1, 031° Port, 090° M, , 
18/08/2026, 08:02:50 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 357° M, 04.4, 035° Port, 077° M, , 
18/08/2026, 08:03:07 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 351° M, 03.6, 018° Port, 074° M, , 
18/08/2026, 08:03:37 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 355° M, 03.9, 061° Port, 087° M, , 
18/08/2026, 08:04:10 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 359° M, 04.8, 011° Stbd, 072° M, , 
18/08/2026, 08:04:42 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 357° M, 03.6, 069° Port, 080° M, , 
18/08/2026, 08:05:13 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 356° M, 03.4, 033° Port, 073° M, , 
18/08/2026, 08:05:30 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 353° M, 02.5, 043° Stbd, 085° M, , 
18/08/2026, 08:05:47 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 03.0, 024° Stbd, 080° M, , 
18/08/2026, 08:06:19 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 355° M, 02.0, 034° Port, 082° M, , 
18/08/2026, 08:06:49 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 350° M, 02.8, 026° Port, 080° M, , 
18/08/2026, 08:07:21 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 353° M, 02.0, 040° Port, 076° M, , 
18/08/2026, 08:07:51 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 358° M, 03.0, 034° Port, 091° M, , 
18/08/2026, 08:08:16 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 355° M, 04.1, 025° Stbd, 086° M, , 
18/08/2026, 08:08:46 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 353° M, 05.5, 023° Stbd, 092° M, , 
18/08/2026, 08:09:11 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 357° M, 04.2, 041° Stbd, 091° M, , 
18/08/2026, 08:09:42 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 352° M, 04.1, 019° Port, 088° M, , 
18/08/2026, 08:10:07 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 351° M, 03.3, 017° Stbd, 093° M, , 
18/08/2026, 08:10:40 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 353° M, 03.6, 042° Stbd, 082° M, , 
18/08/2026, 08:11:11 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 359° M, 03.9, 043° Port, 089° M, , 
18/08/2026, 08:11:36 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 353° M, 04.6, 051° Port, 089° M, , 
18/08/2026, 08:12:09 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 354° M, 02.8, 033° Stbd, 079° M, , 
18/08/2026, 08:12:39 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 352° M, 02.2, 054° Port, 088° M, , 
18/08/2026, 08:13:09 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 351° M, 03.9, 003° Port, 084° M, , 
18/08/2026, 08:13:39 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 356° M, 02.1, 004° Port, 096° M, , 
18/08/2026, 08:13:56 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 357° M, 00.4, 013° Port, 076° M, , 
18/08/2026, 08:14:26 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 353° M, 02.6, 019° Port, 096° M, , 
18/08/2026, 08:14:56 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 353° M, 05.1, 047° Stbd, 088° M, , 
18/08/2026, 08:15:26 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 354° M, 04.6, 028° Port, 091° M, , 
18/08/2026, 08:15:55 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 355° M, 02.8, 028° Port, 098° M, , 
18/08/2026, 08:16:27 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 350° M, 01.0, 029° Stbd, 090° M, , 
18/08/2026, 08:17:00 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 352° M, 01.0, 021° Stbd, 089° M, , 
18/08/2026, 08:17:32 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 00.4, 037° Port, 095° M, , 
18/08/2026, 08:17:49 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 351° M, 01.4, 027° Stbd, 080° M, , 
18/08/2026, 08:18:19 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 350° M, 01.7, 013° Stbd, 086° M, , 
18/08/2026, 08:18:50 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 356° M, 02.9, 018° Stbd, 101° M, , 
18/08/2026, 08:19:21 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 350° M, 02.6, 032° Stbd, 095° M, , 
18/08/2026, 08:19:51 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 358° M, 02.9, 038° Stbd, 086° M, , 
18/08/2026, 08:20:24 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 358° M, 02.9, 035° Stbd, 081° M, , 
18/08/2026, 08:20:55 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 353° M, 00.8, 020° Port, 083° M, , 
18/08/2026, 08:21:25 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 351° M, 01.1, 016° Stbd, 085° M, , 
18/08/2026, 08:21:54 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 358° M, 00.4, 024° Port, 082° M, , 
18/08/2026, 08:22:24 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 351° M, 01.0, 069° Stbd, 094° M, , 
18/08/2026, 08:22:54 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 354° M, 02.8, 057° Port, 092° M, , 
18/08/2026, 08:23:24 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 350° M, 01.6, 051° Stbd, 102° M, , 
18/08/2026, 08:23:52 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 359° M, 01.1, 052° Stbd, 078° M, , 
18/08/2026, 08:24:17 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 356° M, 02.3, 039° Stbd, 084° M, , 
18/08/2026, 08:24:47 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 354° M, 03.1, 026° Stbd, 092° M, , 
18/08/2026, 08:25:17 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 356° M, 01.0, 064° Port, 089° M, , 
18/08/2026, 08:25:50 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 359° M, 02.0, 073° Stbd, 088° M, , 
18/08/2026, 08:26:18 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 358° M, 01.8, 050° Stbd, 099° M, , 
18/08/2026, 08:26:48 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 353° M, 02.0, 046° Port, 097° M, , 
18/08/2026, 08:27:18 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 359° M, 00.4, 024° Stbd, 100° M, , 
18/08/2026, 08:27:43 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 355° M, 01.8, 035° Port, 095° M, , 
18/08/2026, 08:28:15 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 352° M, 00.4, 023° Stbd, 101° M, , 
18/08/2026, 08:28:44 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 353° M, 00.4, 018° Stbd, 094° M, , 
18/08/2026, 08:29:14 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 355° M, 01.5, 044° Stbd, 099° M, , 
18/08/2026, 08:29:44 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 352° M, 00.4, 021° Stbd, 085° M, , 
18/08/2026, 08:30:16 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 350° M, 00.5, 016° Port, 080° M, , 
18/08/2026, 08:30:49 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 350° M, 01.2, 016° Port, 089° M, , 
18/08/2026, 08:31:17 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 358° M, 00.4, 066° Stbd, 092° M, , 
18/08/2026, 08:31:46 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 351° M, 00.4, 045° Port, 105° M, , 
18/08/2026, 08:32:16 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 351° M, 00.7, 006° Port, 085° M, , 
18/08/2026, 08:32:33 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 352° M, 00.4, 049° Stbd, 084° M, , 
18/08/2026, 08:33:02 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 350° M, 01.3, 040° Port, 103° M, , 
18/08/2026, 08:33:19 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 355° M, 00.4, 026° Port, 095° M, , 
18/08/2026, 08:33:50 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 01.7, 037° Port, 108° M, , 
18/08/2026, 08:34:20 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 351° M, 03.5, 036° Stbd, 081° M, , 
18/08/2026, 08:34:49 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 358° M, 01.7, 066° Port, 096° M, , 
18/08/2026, 08:35:18 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 01.9, 068° Stbd, 097° M, , 
18/08/2026, 08:35:48 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 351° M, 01.8, 039° Port, 092° M, , 
18/08/2026, 08:36:05 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 353° M, 03.6, 027° Port, 091° M, , 
18/08/2026, 08:36:33 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 356° M, 01.4, 060° Stbd, 092° M, , 
18/08/2026, 08:37:02 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 359° M, 01.6, 017° Stbd, 098° M, , 
18/08/2026, 08:37:27 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 350° M, 01.1, 030° Stbd, 083° M, , 
18/08/2026, 08:37:57 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 356° M, 01.6, 030° Stbd, 083° M, , 
18/08/2026, 08:38:28 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 358° M, 01.2, 034° Port, 090° M, , 
18/08/2026, 08:39:00 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 352° M, 01.7, 034° Port, 093° M, , 
18/08/2026, 08:39:29 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 355° M, 01.7, 028° Port, 096° M, , 
18/08/2026, 08:40:02 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 355° M, 02.5, 042° Stbd, 095° M, , 
18/08/2026, 08:40:33 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 354° M, 01.7, 047° Port, 094° M, , 
18/08/2026, 08:41:03 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 353° M, 02.0, 056° Stbd, 091° M, , 
18/08/2026, 08:41:28 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 355° M, 02.6, 047° Port, 087° M, , 
18/08/2026, 08:41:53 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 351° M, 03.4, 044° Stbd, 101° M, , 
18/08/2026, 08:42:26 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 350° M, 02.4, 012° Port, 109° M, , 
18/08/2026, 08:42:55 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 359° M, 02.7, 003° Stbd, 095° M, , 
18/08/2026, 08:43:27 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 350° M, 03.2, 052° Port, 107° M, , 
18/08/2026, 08:43:57 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 356° M, 04.0, 038° Stbd, 107° M, , 
18/08/2026, 08:44:27 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 357° M, 02.7, 037° Stbd, 091° M, , 
18/08/2026, 08:45:00 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 351° M, 03.3, 058° Stbd, 087° M, , 
18/08/2026, 08:45:30 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 350° M, 05.4, 037° Port, 098° M, , 
18/08/2026, 08:46:01 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 356° M, 01.9, 026° Port, 094° M, , 
18/08/2026, 08:46:34 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 353° M, 04.9, 014° Port, 087° M, , 
18/08/2026, 08:47:06 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 350° M, 01.9, 037° Port, 101° M, , 
18/08/2026, 08:47:36 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 03.6, 034° Port, 102° M, , 
18/08/2026, 08:48:07 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 355° M, 03.6, 021° Stbd, 111° M, , 
18/08/2026, 08:48:35 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 350° M, 03.7, 032° Port, 100° M, , 
18/08/2026, 08:49:05 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 359° M, 04.1, 026° Port, 091° M, , 
18/08/2026, 08:49:33 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 354° M, 04.1, 043° Port, 108° M, , 
18/08/2026, 08:50:03 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 354° M, 03.1, 025° Port, 102° M, , 
18/08/2026, 08:50:33 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 350° M, 02.4, 044° Port, 094° M, , 
18/08/2026, 08:51:03 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 357° M, 06.6, 047° Stbd, 088° M, , 
18/08/2026, 08:51:28 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 358° M, 04.0, 027° Stbd, 102° M, , 
18/08/2026, 08:51:57 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 354° M, 04.6, 025° Port, 096° M, , 
18/08/2026, 08:52:25 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 359° M, 05.1, 053° Stbd, 105° M, , 
18/08/2026, 08:52:50 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 356° M, 05.2, 011° Port, 082° M, , 
18/08/2026, 08:53:15 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 354° M, 03.9, 021° Port, 104° M, , 
18/08/2026, 08:53:45 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 354° M, 06.9, 021° Stbd, 098° M, , 
18/08/2026, 08:54:18 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 353° M, 04.0, 005° Port, 110° M, , 
18/08/2026, 08:54:43 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 353° M, 03.3, 019° Port, 105° M, , 
18/08/2026, 08:55:13 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 05.0, 046° Stbd, 099° M, , 
18/08/2026, 08:55:43 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 350° M, 05.9, 047° Port, 112° M, , 
18/08/2026, 08:56:00 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 350° M, 05.0, 024° Stbd, 089° M, , 
18/08/2026, 08:56:28 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 351° M, 06.0, 037° Stbd, 112° M, , 
18/08/2026, 08:56:56 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 358° M, 05.5, 015° Stbd, 101° M, , 
18/08/2026, 08:57:13 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 351° M, 03.3, 035° Port, 093° M, , 
18/08/2026, 08:57:46 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 358° M, 04.3, 018° Port, 104° M, , 
18/08/2026, 08:58:16 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 354° M, 08.4, 000° Stbd, 096° M, , 
18/08/2026, 08:58:46 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 05.6, 043° Port, 107° M, , 
18/08/2026, 08:59:14 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 352° M, 06.3, 037° Stbd, 103° M, , 
18/08/2026, 08:59:45 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 354° M, 05.6, 016° Stbd, 096° M, , 
18/08/2026, 09:00:02 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 07.0, 036° Port, 108° M, , 
18/08/2026, 09:00:32 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 358° M, 05.6, 087° Stbd, 101° M, , 
18/08/2026, 09:01:02 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 358° M, 07.0, 027° Port, 099° M, , 
18/08/2026, 09:01:27 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 353° M, 07.0, 036° Port, 100° M, , 
18/08/2026, 09:02:00 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 359° M, 05.6, 036° Port, 109° M, , 
18/08/2026, 09:02:17 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 354° M, 04.9, 035° Port, 111° M, , 
18/08/2026, 09:02:48 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 06.0, 026° Stbd, 098° M, , 
18/08/2026, 09:03:20 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 355° M, 04.9, 054° Stbd, 097° M, , 
18/08/2026, 09:03:51 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 358° M, 05.9, 033° Stbd, 095° M, , 
18/08/2026, 09:04:20 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 354° M, 06.1, 022° Port, 111° M, , 
18/08/2026, 09:04:49 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 358° M, 06.8, 019° Stbd, 089° M, , 
18/08/2026, 09:05:22 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 05.6, 043° Port, 104° M, , 
18/08/2026, 09:05:39 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 354° M, 07.0, 021° Stbd, 103° M, , 
18/08/2026, 09:06:11 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 358° M, 05.6, 018° Stbd, 100° M, , 
18/08/2026, 09:06:42 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 359° M, 06.1, 026° Port, 103° M, , 
18/08/2026, 09:07:10 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 356° M, 06.0, 034° Port, 108° M, , 
18/08/2026, 09:07:43 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 356° M, 05.5, 022° Port, 101° M, , 
18/08/2026, 09:08:12 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 358° M, 05.6, 042° Port, 119° M, , 
18/08/2026, 09:08:37 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 352° M, 07.6, 039° Stbd, 101° M, , 
18/08/2026, 09:09:07 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 355° M, 03.9, 064° Port, 107° M, , 
18/08/2026, 09:09:36 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 354° M, 06.6, 041° Port, 106° M, , 
18/08/2026, 09:10:04 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 350° M, 07.6, 028° Stbd, 110° M, , 
18/08/2026, 09:10:33 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 353° M, 06.2, 002° Stbd, 098° M, , 
18/08/2026, 09:11:04 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 356° M, 05.9, 061° Port, 115° M, , 
18/08/2026, 09:11:32 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 351° M, 06.4, 007° Port, 094° M, , 
18/08/2026, 09:12:02 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 359° M, 04.6, 029° Stbd, 098° M, , 
